,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,player_5_red,kda_5_red,csM_5_red,dpM_5_red,wpM_5_red,player_5_blue,kda_5_blue,csM_5_blue,dpM_5_blue,wpM_5_blue
0,Team Liquid Challengers,WIN,Heimerdinger,Varus,Kassadin,Lissandra,Akali,Gangplank,Vi,Ahri,Caitlyn,Lux,39,19,5,1,Bradley,22.0,9.0,727,0.39,Mir,23.0,5.7,323,0.35,APA,23.0,8.7,591,0.36,Arrow,17.0,8.3,397,0.47,Kim Down,10.67,0.5,315,1.20,Golden Guardians Challengers,LOSS,Maokai,Ryze,Syndra,Fiora,Viktor,KSante,Elise,Irelia,Lucian,Nami,7,1,1,0,Concept,0.3,6.4,216,0.31,RoseThorn,0.56,5.0,277,0.39,Young,0.5,8.9,354,0.29,Array,0.67,8.0,355,0.33,Prismal,1.0,0.7,125,0.84,00:28:48,,,,,,,,,,
0,Cincinnati Fear,WIN,Maokai,Heimerdinger,Yuumi,Jax,Kindred,Camille,Wukong,Orianna,Ashe,Karma,44,20,4,2,Faisal,6.67,7.3,501,0.28,Perry,17.5,5.7,420,0.10,shochi,28.0,8.9,790,0.40,Minui,27.0,9.0,679,0.34,Trevor,37.0,0.8,280,1.57,CLG Faith,LOSS,Udyr,Syndra,Varus,Olaf,Kassadin,KSante,Sejuani,Ryze,Zeri,Lulu,7,2,1,0,Bejjaniii,0.67,7.7,433,0.42,Nxi,0.67,6.6,212,0.20,Seranok,0.83,7.5,479,0.49,Sketch,0.22,7.3,297,0.30,Plux,0.21,0.7,166,0.91,00:26:09,,,,,,,,,,
0,Cincinnati Fear,WIN,Maokai,Heimerdinger,Yuumi,Jax,Kindred,Camille,Wukong,Orianna,Ashe,Karma,44,20,4,2,Faisal,6.67,7.3,501,0.28,Perry,17.5,5.7,420,0.10,shochi,28.0,8.9,790,0.40,Minui,27.0,9.0,679,0.34,Trevor,37.0,0.8,280,1.57,CLG Faith,LOSS,Udyr,Syndra,Varus,Olaf,Kassadin,KSante,Sejuani,Ryze,Zeri,Lulu,7,2,1,0,Bejjaniii,0.67,7.7,433,0.42,Nxi,0.67,6.6,212,0.20,Seranok,0.83,7.5,479,0.49,Sketch,0.22,7.3,297,0.30,Plux,0.21,0.7,166,0.91,00:26:09,,,,,,,,,,
0,FlyQuest Challengers,LOSS,Heimerdinger,Lucian,Maokai,KSante,Renekton,Camille,Sejuani,Azir,Sivir,Lulu,36,19,6,3,Philip,2.33,8.5,732,0.30,Yuuji,13.5,4.7,412,0.34,Spirax,1.73,7.8,664,0.27,Massu,1.91,8.2,832,0.39,Qitong,4.29,0.4,189,1.30,AOE Esports,WIN,Ryze,Wukong,Ashe,Jax,Kassadin,Mordekaiser,Vi,Sylas,Zeri,Yuumi,40,12,7,4,Gamsu,1.25,7.3,531,0.37,winnie,3.56,5.3,364,0.23,DarkWings,3.33,8.7,579,0.27,Links,4.5,9.0,978,0.33,SkyTec,11.0,0.2,191,1.19,00:34:23,,,,,,,,,,
0,FlyQuest Challengers,LOSS,Heimerdinger,Lucian,Maokai,KSante,Renekton,Camille,Sejuani,Azir,Sivir,Lulu,36,19,6,3,Philip,2.33,8.5,732,0.30,Yuuji,13.5,4.7,412,0.34,Spirax,1.73,7.8,664,0.27,Massu,1.91,8.2,832,0.39,Qitong,4.29,0.4,189,1.30,AOE Esports,WIN,Ryze,Wukong,Ashe,Jax,Kassadin,Mordekaiser,Vi,Sylas,Zeri,Yuumi,40,12,7,4,Gamsu,1.25,7.3,531,0.37,winnie,3.56,5.3,364,0.23,DarkWings,3.33,8.7,579,0.27,Links,4.5,9.0,978,0.33,SkyTec,11.0,0.2,191,1.19,00:34:23,,,,,,,,,,
0,Immortals Challengers,WIN,Maokai,Ryze,Heimerdinger,Jax,Fiora,KSante,Vi,Sylas,Draven,Nami,26,10,2,0,ADD,1.75,7.9,473,0.30,Chad,3.5,5.0,256,0.23,Ablazeolive,2.83,8.6,612,0.24,Wixxi,2.83,8.9,349,0.31,Joey,2.86,0.5,128,1.26,100 Challengers,LOSS,Poppy,Jayce,Syndra,Ahri,Azir,Gwen,Wukong,Viktor,Lucian,Yuumi,33,12,5,1,Sniper,4.25,8.1,475,0.41,Yukino,2.71,5.3,297,0.25,Pretty,2.83,8.5,720,0.35,UNF0RGIVEN,4.6,9.0,618,0.48,Destiny,6.75,0.3,178,1.17,00:27:42,,,,,,,,,,
0,Immortals Challengers,WIN,Maokai,Ryze,Heimerdinger,Jax,Fiora,KSante,Vi,Sylas,Draven,Nami,26,10,2,0,ADD,1.75,7.9,473,0.30,Chad,3.5,5.0,256,0.23,Ablazeolive,2.83,8.6,612,0.24,Wixxi,2.83,8.9,349,0.31,Joey,2.86,0.5,128,1.26,100 Challengers,LOSS,Poppy,Jayce,Syndra,Ahri,Azir,Gwen,Wukong,Viktor,Lucian,Yuumi,33,12,5,1,Sniper,4.25,8.1,475,0.41,Yukino,2.71,5.3,297,0.25,Pretty,2.83,8.5,720,0.35,UNF0RGIVEN,4.6,9.0,618,0.48,Destiny,6.75,0.3,178,1.17,00:27:42,,,,,,,,,,
0,Evil Geniuses Challengers,LOSS,Maokai,Zeri,Lucian,Sylas,Azir,Gnar,Vi,Galio,Ezreal,Karma,15,4,1,0,S0ul,1.6,7.6,267,0.45,Sheiden,2.33,5.9,202,0.19,RobbyBob,0.82,7.6,484,0.30,Mobility,1.5,8.9,292,0.34,Smoothie,0.8,1.0,95,1.37,Cloud9 Challengers,WIN,Ryze,Ashe,Jhin,Kassadin,Renekton,Jax,Wukong,Vex,Varus,Heimerdinger,36,21,7,3,FakeGod,3.5,8.1,410,0.27,Tomio,22.0,6.0,385,0.45,EMENES,3.25,9.4,849,0.41,Lost,17.0,8.7,570,0.56,Zeyzal,12.0,1.3,345,1.41,00:26:48,,,,,,,,,,
0,Cloud9 Challengers,WIN,Ryze,Ashe,Jhin,Kassadin,Renekton,Jax,Wukong,Vex,Varus,Heimerdinger,36,21,7,3,FakeGod,3.5,8.1,410,0.27,Tomio,22.0,6.0,385,0.45,EMENES,3.25,9.4,849,0.41,Lost,17.0,8.7,570,0.56,Zeyzal,12.0,1.3,345,1.41,Evil Geniuses Challengers,LOSS,Maokai,Zeri,Lucian,Sylas,Azir,Gnar,Vi,Galio,Ezreal,Karma,15,4,1,0,S0ul,1.6,7.6,267,0.45,Sheiden,2.33,5.9,202,0.19,RobbyBob,0.82,7.6,484,0.30,Mobility,1.5,8.9,292,0.34,Smoothie,0.8,1.0,95,1.37,00:26:48,,,,,,,,,,
0,Wildcard Gaming,WIN,Heimerdinger,Lucian,Maokai,Varus,Azir,Garen,Zac,Orianna,Kalista,Alistar,45,18,8,2,MooseHater,28.0,8.9,833,0.35,Keel,11.33,6.4,566,0.19,Soligo,18.0,9.1,822,0.36,Lens,6.5,7.6,563,0.33,Duoking1,6.6,1.2,221,1.27,AOE Esports,LOSS,Senna,Fiora,Ryze,Soraka,Blitzcrank,KSante,Sejuani,Sylas,Ashe,RenataGlasc,15,2,0,0,Gamsu,0.7,7.3,531,0.38,winnie,1.38,5.4,281,0.12,DarkWings,1.22,8.0,574,0.33,Links,1.38,8.4,574,0.35,SkyTec,1.2,0.8,240,1.28,00:26:31,,,,,,,,,,
0,AOE Esports,LOSS,Senna,Fiora,Ryze,Soraka,Blitzcrank,KSante,Sejuani,Sylas,Ashe,RenataGlasc,15,2,0,0,Gamsu,0.7,7.3,531,0.38,winnie,1.38,5.4,281,0.12,DarkWings,1.22,8.0,574,0.33,Links,1.38,8.4,574,0.35,SkyTec,1.2,0.8,240,1.28,Wildcard Gaming,WIN,Heimerdinger,Lucian,Maokai,Varus,Azir,Garen,Zac,Orianna,Kalista,Alistar,45,18,8,2,MooseHater,28.0,8.9,833,0.35,Keel,11.33,6.4,566,0.19,Soligo,18.0,9.1,822,0.36,Lens,6.5,7.6,563,0.33,Duoking1,6.6,1.2,221,1.27,00:26:31,,,,,,,,,,
0,Team Liquid First,LOSS,Zeri,Yuumi,Maokai,LeeSin,Syndra,KSante,Kindred,Galio,Jhin,Ashe,14,0,1,0,Srtty,1.5,7.0,417,0.28,SiddyWiddy,1.5,5.6,472,0.35,Aspect,1.43,8.2,347,0.41,miya,1.0,7.0,382,0.29,Rovex,0.29,0.4,168,0.96,Dignitas Challengers,WIN,Fiora,Jax,Ryze,Volibear,Akali,Gnar,Vi,Kassadin,Caitlyn,Lux,44,21,6,2,Hoon,2.43,8.1,547,0.32,eXyu,24.0,4.6,333,0.30,Insanity,8.0,9.9,795,0.26,Tomo,17.0,9.6,691,0.40,Diamond,13.5,0.5,340,1.14,00:29:03,,,,,,,,,,
0,Team Liquid First,LOSS,Zeri,Yuumi,Maokai,LeeSin,Syndra,KSante,Kindred,Galio,Jhin,Ashe,14,0,1,0,Srtty,1.5,7.0,417,0.28,SiddyWiddy,1.5,5.6,472,0.35,Aspect,1.43,8.2,347,0.41,miya,1.0,7.0,382,0.29,Rovex,0.29,0.4,168,0.96,Dignitas Challengers,WIN,Fiora,Jax,Ryze,Volibear,Akali,Gnar,Vi,Kassadin,Caitlyn,Lux,44,21,6,2,Hoon,2.43,8.1,547,0.32,eXyu,24.0,4.6,333,0.30,Insanity,8.0,9.9,795,0.26,Tomo,17.0,9.6,691,0.40,Diamond,13.5,0.5,340,1.14,00:29:03,,,,,,,,,,
0,Cincinnati Fear,LOSS,Heimerdinger,Maokai,Yuumi,Ahri,Orianna,Camille,Poppy,Syndra,Varus,Lulu,46,14,5,1,Faisal,6.0,8.0,672,0.31,Perry,2.7,4.8,367,0.18,shochi,4.86,7.3,1014,0.40,Minui,3.0,8.1,666,0.34,Trevor,5.14,0.4,201,1.48,Golden Guardians Challengers,WIN,Ryze,Udyr,Wukong,Olaf,Jax,KSante,Vi,Kassadin,Lucian,Nami,38,11,5,2,Concept,1.18,5.5,456,0.52,RoseThorn,1.67,4.4,252,0.21,Young,7.5,9.2,1001,0.28,Array,4.14,7.8,893,0.42,Prismal,3.86,0.5,230,1.29,00:34:08,,,,,,,,,,
0,Cincinnati Fear,LOSS,Heimerdinger,Maokai,Yuumi,Ahri,Orianna,Camille,Poppy,Syndra,Varus,Lulu,46,14,5,1,Faisal,6.0,8.0,672,0.31,Perry,2.7,4.8,367,0.18,shochi,4.86,7.3,1014,0.40,Minui,3.0,8.1,666,0.34,Trevor,5.14,0.4,201,1.48,Golden Guardians Challengers,WIN,Ryze,Udyr,Wukong,Olaf,Jax,KSante,Vi,Kassadin,Lucian,Nami,38,11,5,2,Concept,1.18,5.5,456,0.52,RoseThorn,1.67,4.4,252,0.21,Young,7.5,9.2,1001,0.28,Array,4.14,7.8,893,0.42,Prismal,3.86,0.5,230,1.29,00:34:08,,,,,,,,,,
0,CLG Faith,LOSS,Ryze,Maokai,Caitlyn,Renekton,Jax,KSante,Elise,Syndra,Varus,Heimerdinger,20,12,7,1,Bejjaniii,2.17,8.0,522,0.37,Nxi,4.0,4.9,350,0.17,Seranok,1.67,7.7,477,0.57,Sketch,1.3,6.9,587,0.39,Plux,1.3,1.2,401,1.11,FLY FAM,WIN,Kindred,Yuumi,Karma,Kassadin,Wukong,Camille,Vi,Ahri,Lucian,Nami,36,14,2,1,lunacia,2.75,7.9,363,0.38,Goo,8.0,4.5,261,0.29,Blazze,9.33,7.9,650,0.54,Instinct,4.83,8.2,651,0.44,Sword,8.5,0.5,194,1.36,00:41:35,,,,,,,,,,
0,CLG Faith,LOSS,Ryze,Maokai,Caitlyn,Renekton,Jax,KSante,Elise,Syndra,Varus,Heimerdinger,20,12,7,1,Bejjaniii,2.17,8.0,522,0.37,Nxi,4.0,4.9,350,0.17,Seranok,1.67,7.7,477,0.57,Sketch,1.3,6.9,587,0.39,Plux,1.3,1.2,401,1.11,FLY FAM,WIN,Kindred,Yuumi,Karma,Kassadin,Wukong,Camille,Vi,Ahri,Lucian,Nami,36,14,2,1,lunacia,2.75,7.9,363,0.38,Goo,8.0,4.5,261,0.29,Blazze,9.33,7.9,650,0.54,Instinct,4.83,8.2,651,0.44,Sword,8.5,0.5,194,1.36,00:41:35,,,,,,,,,,
0,FlyQuest Challengers,WIN,Maokai,Lucian,Sejuani,KSante,Gragas,Jax,Vi,Akali,Varus,Nautilus,32,18,5,2,Philip,2.8,7.9,554,0.39,Yuuji,16.0,5.4,216,0.31,Spirax,8.5,8.5,686,0.45,Massu,21.0,9.4,513,0.52,Qitong,13.0,0.7,202,1.20,TSM Challengers,LOSS,Yuumi,Wukong,Heimerdinger,Karma,Kassadin,Gnar,Viego,Sylas,Kalista,Ashe,10,4,1,0,Hauntzer,1.5,9.2,448,0.47,Svenskeren,0.67,5.1,201,0.29,Doxa,0.67,8.2,402,0.20,WildTurtle,0.2,8.2,239,0.31,Chime,1.33,0.7,295,1.68,00:27:32,,,,,,,,,,
0,TSM Challengers,LOSS,Yuumi,Wukong,Heimerdinger,Karma,Kassadin,Gnar,Viego,Sylas,Kalista,Ashe,10,4,1,0,Hauntzer,1.5,9.2,448,0.47,Svenskeren,0.67,5.1,201,0.29,Doxa,0.67,8.2,402,0.20,WildTurtle,0.2,8.2,239,0.31,Chime,1.33,0.7,295,1.68,FlyQuest Challengers,WIN,Maokai,Lucian,Sejuani,KSante,Gragas,Jax,Vi,Akali,Varus,Nautilus,32,18,5,2,Philip,2.8,7.9,554,0.39,Yuuji,16.0,5.4,216,0.31,Spirax,8.5,8.5,686,0.45,Massu,21.0,9.4,513,0.52,Qitong,13.0,0.7,202,1.20,00:27:32,,,,,,,,,,
0,Dplus KIA,WIN,Wukong,Vi,Viego,Jax,KSante,Renekton,Elise,Jayce,Lucian,Nami,22,16,8,2,Canna,5.5,9.5,403,0.29,Canyon,17.0,5.7,220,0.85,ShowMaker,5.33,9.3,482,0.82,Deft,5.67,9.9,603,0.50,Kellin,7.0,0.3,182,1.69,Nongshim RedForce,LOSS,Caitlyn,Ryze,Ashe,Kassadin,Gnar,Irelia,Sejuani,Syndra,Zeri,Yuumi,12,3,1,0,DnDn,1.25,8.5,346,0.37,Sylvie,1.6,4.5,177,0.37,FIESTA,1.4,9.3,499,0.47,Vital,2.0,10.4,441,0.41,Peter,3.33,0.2,146,1.64,00:31:55,,,,,,,,,,
0,Nongshim RedForce,LOSS,Caitlyn,Ryze,Ashe,Kassadin,Gnar,Irelia,Sejuani,Syndra,Zeri,Yuumi,12,3,1,0,DnDn,1.25,8.5,346,0.37,Sylvie,1.6,4.5,177,0.37,FIESTA,1.4,9.3,499,0.47,Vital,2.0,10.4,441,0.41,Peter,3.33,0.2,146,1.64,Dplus KIA,WIN,Wukong,Vi,Viego,Jax,KSante,Renekton,Elise,Jayce,Lucian,Nami,22,16,8,2,Canna,5.5,9.5,403,0.29,Canyon,17.0,5.7,220,0.85,ShowMaker,5.33,9.3,482,0.82,Deft,5.67,9.9,603,0.50,Kellin,7.0,0.3,182,1.69,00:31:55,,,,,,,,,,
0,KT Rolster,LOSS,Maokai,Sylas,Akali,Renekton,Jayce,KSante,Wukong,Karma,Caitlyn,Nautilus,38,18,6,2,Kiin,3.5,9.2,430,0.42,Cuzz,3.43,5.5,274,0.37,Bdd,3.5,7.9,456,0.43,Aiming,4.14,9.9,600,0.49,Lehends,4.43,0.7,263,1.37,Liiv SANDBOX,WIN,Yuumi,Sejuani,Ryze,Kassadin,Lux,Gnar,Elise,Azir,Varus,Ashe,35,18,9,2,Burdol,3.0,8.5,385,0.29,Willer,2.62,5.2,299,0.72,Clozer,1.36,8.7,345,0.31,Envyy,4.67,9.3,610,0.54,Kael,4.14,0.8,275,2.20,00:32:12,,,,,,,,,,
0,Liiv SANDBOX,WIN,Yuumi,Sejuani,Ryze,Kassadin,Lux,Gnar,Elise,Azir,Varus,Ashe,35,18,9,2,Burdol,3.0,8.5,385,0.29,Willer,2.62,5.2,299,0.72,Clozer,1.36,8.7,345,0.31,Envyy,4.67,9.3,610,0.54,Kael,4.14,0.8,275,2.20,KT Rolster,LOSS,Maokai,Sylas,Akali,Renekton,Jayce,KSante,Wukong,Karma,Caitlyn,Nautilus,38,18,6,2,Kiin,3.5,9.2,430,0.42,Cuzz,3.43,5.5,274,0.37,Bdd,3.5,7.9,456,0.43,Aiming,4.14,9.9,600,0.49,Lehends,4.43,0.7,263,1.37,00:39:44,,,,,,,,,,
0,KT Rolster,LOSS,Maokai,Sylas,Akali,Renekton,Jayce,KSante,Wukong,Karma,Caitlyn,Nautilus,38,18,6,2,Kiin,3.5,9.2,430,0.42,Cuzz,3.43,5.5,274,0.37,Bdd,3.5,7.9,456,0.43,Aiming,4.14,9.9,600,0.49,Lehends,4.43,0.7,263,1.37,Liiv SANDBOX,WIN,Yuumi,Sejuani,Ryze,Kassadin,Lux,Gnar,Elise,Azir,Varus,Ashe,35,18,9,2,Burdol,3.0,8.5,385,0.29,Willer,2.62,5.2,299,0.72,Clozer,1.36,8.7,345,0.31,Envyy,4.67,9.3,610,0.54,Kael,4.14,0.8,275,2.20,00:32:12,,,,,,,,,,
0,BRION,LOSS,Ryze,Lucian,Yuumi,Wukong,KSante,Jax,Sejuani,Azir,Jhin,Karma,11,3,3,0,Morgan,0.56,9.1,484,0.45,UmTi,1.29,5.1,379,0.32,Karis,0.71,8.3,391,0.31,Hena,2.0,9.1,364,0.47,Effort,1.6,1.3,152,1.85,Gen.G eSports,WIN,Ashe,Maokai,Caitlyn,Kassadin,Renekton,Fiora,Vi,Sylas,Varus,Heimerdinger,30,21,6,3,Doran,5.67,9.2,438,0.32,Peanut,10.5,6.1,323,0.24,Chovy,9.5,10.1,514,0.54,Peyz,22.0,9.7,657,0.73,Delight,7.33,1.2,272,1.70,00:30:59,,,,,,,,,,
0,Gen.G eSports,WIN,Ashe,Maokai,Caitlyn,Kassadin,Renekton,Fiora,Vi,Sylas,Varus,Heimerdinger,30,21,6,3,Doran,5.67,9.2,438,0.32,Peanut,10.5,6.1,323,0.24,Chovy,9.5,10.1,514,0.54,Peyz,22.0,9.7,657,0.73,Delight,7.33,1.2,272,1.70,BRION,LOSS,Ryze,Lucian,Yuumi,Wukong,KSante,Jax,Sejuani,Azir,Jhin,Karma,11,3,3,0,Morgan,0.56,9.1,484,0.45,UmTi,1.29,5.1,379,0.32,Karis,0.71,8.3,391,0.31,Hena,2.0,9.1,364,0.47,Effort,1.6,1.3,152,1.85,00:30:59,,,,,,,,,,
0,Kwangdong Freecs,LOSS,Vi,Azir,Jayce,Renekton,Karma,Fiora,Sejuani,Viktor,Lucian,Nami,17,2,0,0,DuDu,1.75,7.4,206,0.22,YoungJae,2.4,4.7,319,0.36,Bulldog,1.2,8.4,506,0.37,Taeyoon,1.83,8.4,341,0.49,Moham,1.83,0.4,172,1.32,T1,WIN,Maokai,Ryze,Varus,Jax,KSante,Kennen,Elise,Sett,Caitlyn,Ashe,26,21,7,2,Zeus,2.2,8.9,720,0.51,Oner,4.0,5.2,404,0.33,Faker,13.0,8.0,465,0.51,Gumayusi,5.33,9.0,553,0.43,Keria,4.75,1.0,423,2.40,00:25:47,,,,,,,,,,
0,T1,WIN,Maokai,Ryze,Varus,Jax,KSante,Kennen,Elise,Sett,Caitlyn,Ashe,26,21,7,2,Zeus,2.2,8.9,720,0.51,Oner,4.0,5.2,404,0.33,Faker,13.0,8.0,465,0.51,Gumayusi,5.33,9.0,553,0.43,Keria,4.75,1.0,423,2.40,Kwangdong Freecs,LOSS,Vi,Azir,Jayce,Renekton,Karma,Fiora,Sejuani,Viktor,Lucian,Nami,17,2,0,0,DuDu,1.75,7.4,206,0.22,YoungJae,2.4,4.7,319,0.36,Bulldog,1.2,8.4,506,0.37,Taeyoon,1.83,8.4,341,0.49,Moham,1.83,0.4,172,1.32,00:25:47,,,,,,,,,,
0,Nongshim RedForce,LOSS,Caitlyn,Ryze,Jax,Fiora,Gnar,Renekton,Elise,Akali,Lucian,Nami,50,23,9,2,DnDn,5.8,8.4,535,0.41,Sylvie,6.8,4.9,427,0.74,FIESTA,8.0,9.2,784,0.39,Vital,7.0,9.1,859,0.46,Peter,21.5,0.3,201,1.28,DRX,WIN,Wukong,Ashe,Sejuani,Kassadin,Sylas,KSante,Maokai,Azir,Zeri,Yuumi,22,13,4,1,Rascal,1.0,8.6,452,0.27,Croco,0.86,4.4,409,0.20,FATE,1.2,8.1,670,0.36,deokdam,1.4,9.4,468,0.39,BeryL,2.43,0.3,275,1.27,00:25:03,,,,,,,,,,
0,Nongshim RedForce,LOSS,Caitlyn,Ryze,Jax,Fiora,Gnar,Renekton,Elise,Akali,Lucian,Nami,50,23,9,2,DnDn,5.8,8.4,535,0.41,Sylvie,6.8,4.9,427,0.74,FIESTA,8.0,9.2,784,0.39,Vital,7.0,9.1,859,0.46,Peter,21.5,0.3,201,1.28,DRX,WIN,Wukong,Ashe,Sejuani,Kassadin,Sylas,KSante,Maokai,Azir,Zeri,Yuumi,22,13,4,1,Rascal,1.0,8.6,452,0.27,Croco,0.86,4.4,409,0.20,FATE,1.2,8.1,670,0.36,deokdam,1.4,9.4,468,0.39,BeryL,2.43,0.3,275,1.27,00:25:03,,,,,,,,,,
0,DRX,WIN,Wukong,Ashe,Sejuani,Kassadin,Sylas,KSante,Maokai,Azir,Zeri,Yuumi,22,13,4,1,Rascal,1.0,8.6,452,0.27,Croco,0.86,4.4,409,0.20,FATE,1.2,8.1,670,0.36,deokdam,1.4,9.4,468,0.39,BeryL,2.43,0.3,275,1.27,Nongshim RedForce,LOSS,Caitlyn,Ryze,Jax,Fiora,Gnar,Renekton,Elise,Akali,Lucian,Nami,50,23,9,2,DnDn,5.8,8.4,535,0.41,Sylvie,6.8,4.9,427,0.74,FIESTA,8.0,9.2,784,0.39,Vital,7.0,9.1,859,0.46,Peter,21.5,0.3,201,1.28,00:35:42,,,,,,,,,,
0,KT Rolster,WIN,Lucian,Ashe,Maokai,Elise,Sylas,Camille,Sejuani,TwistedFate,Ezreal,Karma,26,19,7,2,Kiin,17.0,8.8,480,0.37,Cuzz,18.0,6.1,398,0.80,Bdd,17.0,9.2,396,0.39,Aiming,11.0,10.5,608,0.55,Lehends,12.0,1.3,135,1.56,Hanwha Life eSports,LOSS,Wukong,Yuumi,Caitlyn,KSante,Irelia,Gnar,Kindred,Ryze,Varus,Heimerdinger,2,4,1,0,kingen,0.14,7.9,311,0.36,Clid,0.4,5.4,242,0.36,Zeka,0.0,10.7,307,0.42,Viper,0.25,9.7,477,0.54,Life,0.0,0.9,281,1.45,00:31:01,,,,,,,,,,
0,KT Rolster,WIN,Lucian,Ashe,Maokai,Elise,Sylas,Camille,Sejuani,TwistedFate,Ezreal,Karma,26,19,7,2,Kiin,17.0,8.8,480,0.37,Cuzz,18.0,6.1,398,0.80,Bdd,17.0,9.2,396,0.39,Aiming,11.0,10.5,608,0.55,Lehends,12.0,1.3,135,1.56,Hanwha Life eSports,LOSS,Wukong,Yuumi,Caitlyn,KSante,Irelia,Gnar,Kindred,Ryze,Varus,Heimerdinger,2,4,1,0,kingen,0.14,7.9,311,0.36,Clid,0.4,5.4,242,0.36,Zeka,0.0,10.7,307,0.42,Viper,0.25,9.7,477,0.54,Life,0.0,0.9,281,1.45,00:31:01,,,,,,,,,,
0,Dplus KIA,WIN,Ashe,Elise,Caitlyn,Renekton,Jayce,Gnar,Sejuani,Taliyah,Zeri,Yuumi,35,9,5,1,Canna,2.57,7.2,253,0.41,Canyon,3.57,5.4,294,0.59,ShowMaker,4.0,8.4,510,0.43,Deft,3.88,10.7,636,0.46,Kellin,5.17,0.3,198,1.75,T1,LOSS,Maokai,Ryze,Varus,Kassadin,KSante,Yone,Wukong,Azir,Lucian,Nami,34,24,9,3,Zeus,3.17,9.2,452,0.52,Oner,2.86,4.9,161,0.29,Faker,3.43,7.9,714,0.49,Gumayusi,3.0,9.7,648,0.44,Keria,5.33,0.8,184,1.86,00:36:00,,,,,,,,,,
0,Dplus KIA,WIN,Ashe,Elise,Caitlyn,Renekton,Jayce,Gnar,Sejuani,Taliyah,Zeri,Yuumi,35,9,5,1,Canna,2.57,7.2,253,0.41,Canyon,3.57,5.4,294,0.59,ShowMaker,4.0,8.4,510,0.43,Deft,3.88,10.7,636,0.46,Kellin,5.17,0.3,198,1.75,T1,LOSS,Maokai,Ryze,Varus,Kassadin,KSante,Yone,Wukong,Azir,Lucian,Nami,34,24,9,3,Zeus,3.17,9.2,452,0.52,Oner,2.86,4.9,161,0.29,Faker,3.43,7.9,714,0.49,Gumayusi,3.0,9.7,648,0.44,Keria,5.33,0.8,184,1.86,00:36:00,,,,,,,,,,
0,T1,LOSS,Maokai,Ryze,Varus,Kassadin,KSante,Yone,Wukong,Azir,Lucian,Nami,34,24,9,3,Zeus,3.17,9.2,452,0.52,Oner,2.86,4.9,161,0.29,Faker,3.43,7.9,714,0.49,Gumayusi,3.0,9.7,648,0.44,Keria,5.33,0.8,184,1.86,Dplus KIA,WIN,Ashe,Elise,Caitlyn,Renekton,Jayce,Gnar,Sejuani,Taliyah,Zeri,Yuumi,35,9,5,1,Canna,2.57,7.2,253,0.41,Canyon,3.57,5.4,294,0.59,ShowMaker,4.0,8.4,510,0.43,Deft,3.88,10.7,636,0.46,Kellin,5.17,0.3,198,1.75,00:35:09,,,,,,,,,,
0,Liiv SANDBOX,LOSS,Maokai,Lucian,Renekton,Alistar,Heimerdinger,KSante,Nocturne,Kassadin,Sivir,Ashe,31,21,8,2,Burdol,3.17,8.5,502,0.32,Willer,3.5,5.7,309,0.57,Clozer,3.5,10.0,608,0.46,Envyy,4.0,8.8,543,0.43,Kael,26.0,0.9,371,2.26,BRION,WIN,Wukong,Sylas,Karma,Vi,Elise,Jax,Sejuani,Ryze,Varus,Nautilus,24,17,7,4,Morgan,1.86,8.8,428,0.31,UmTi,3.4,5.4,265,0.87,Karis,2.83,8.3,571,0.53,Hena,3.8,8.6,637,0.52,Effort,1.89,1.4,83,1.70,00:47:50,,,,,,,,,,
0,Liiv SANDBOX,LOSS,Maokai,Lucian,Renekton,Alistar,Heimerdinger,KSante,Nocturne,Kassadin,Sivir,Ashe,31,21,8,2,Burdol,3.17,8.5,502,0.32,Willer,3.5,5.7,309,0.57,Clozer,3.5,10.0,608,0.46,Envyy,4.0,8.8,543,0.43,Kael,26.0,0.9,371,2.26,BRION,WIN,Wukong,Sylas,Karma,Vi,Elise,Jax,Sejuani,Ryze,Varus,Nautilus,24,17,7,4,Morgan,1.86,8.8,428,0.31,UmTi,3.4,5.4,265,0.87,Karis,2.83,8.3,571,0.53,Hena,3.8,8.6,637,0.52,Effort,1.89,1.4,83,1.70,00:47:50,,,,,,,,,,
